1,166
1,168
1,166
1,166
1,168
1,166
1,166
1,168
1,166
1,166
1,168
1,166
1,166
1,168
1,222
1,324
1,316
1,314
1,312
1,316
1,312
1,322
1,32
1,314
1,312
1,314
1,314
1,318
1,323
1,314
1,313
1,314
1,314
1,314
1,324
1,316
1,314
1,312
1,316
1,312
1,322
1,32
1,314
1,312
1,314
1,314
1,318
1,323
1,314
1,313
1,314
1,314
1,314
1,324
1,316
1,314
1,312
1,316
1,312
1,322
1,32
1,314
1,312
1,314
1,314
1,318
1,323
1,314
1,313
1,314
1,314
1,314
1,312
1,422
1,431
1,434
1,434
1,429
1,426
1,426
1,441
1,435
1,437
1,435
1,426
1,427
1,442
1,432
1,427
1,429
1,421
1,42
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,433
1,439
1,439
1,433
1,446
1,424
1,446
1,396
1,424
1,447
1,438
1,435
1,443
1,427
1,446
1,425
1,447
1,424
1,447
1,43
1,441
1,448
1,424
1,446
1,427
1,393
1,447
1,428
1,443
1,435
1,435
1,448
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,396
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,441
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,396
1,437
1,435
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,445
1,443
1,427
1,446
1,396
1,424
1,446
1,427
1,445
1,433
1,439
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,435
1,39
1,443
1,427
1,445
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,427
1,445
1,425
1,447
1,394
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,43
1,445
1,433
1,437
1,441
1,39
1,435
1,443
1,429
1,446
1,433
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,425
1,447
1,441
1,431
1,394
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,448
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,394
1,445
1,429
1,446
1,424
1,447
1,43
1,441
1,429
1,443
1,426
1,443
1,43
1,447
1,431
1,439
1,439
1,433
1,394
1,441
1,431
1,446
1,431
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,448
1,424
1,447
1,395
1,424
1,447
1,43
1,441
1,437
1,435
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,399
1,422
1,447
1,43
1,441
1,437
1,435
1,435
1,437
1,433
1,437
1,448
1,424
1,447
1,43
1,441
1,437
1,435
1,394
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,425
1,448
1,437
1,435
1,443
1,39
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,396
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,446
1,424
1,446
1,427
1,393
1,447
1,428
1,445
1,435
1,437
1,433
1,437
1,441
1,431
1,439
1,433
1,446
1,424
1,448
1,435
1,435
1,443
1,39
1,435
1,443
1,427
1,446
1,425
1,449
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,396
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,443
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,396
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,429
1,445
1,433
1,437
1,441
1,39
1,435
1,443
1,429
1,446
1,426
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,433
1,439
1,396
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,438
1,435
1,443
1,427
1,446
1,426
1,441
1,431
1,446
1,391
1,43
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,39
1,447
1,431
1,439
1,448
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,394
1,441
1,431
1,446
1,424
1,447
1,428
1,445
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,396
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,441
1,431
1,446
1,424
1,447
1,395
1,424
1,447
1,43
1,443
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,431
1,441
1,437
1,39
1,439
1,439
1,433
1,446
1,424
1,446
1,437
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,411
1,42
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,448
1,431
1,439
1,439
1,433
1,446
1,424
1,396
1,446
1,424
1,448
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,395
1,43
1,441
1,437
1,435
1,443
1,427
1,448
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,426
1,401
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,441
1,446
1,424
1,447
1,428
1,443
1,435
1,39
1,441
1,437
1,435
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,438
1,435
1,443
1,427
1,396
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,448
1,395
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,446
1,424
1,446
1,428
1,426
1,396
1,435
1,437
1,443
1,429
1,433
1,439
1,431
1,442
1,428
1,443
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,396
1,433
1,437
1,441
1,431
1,448
1,426
1,446
1,424
1,446
1,427
1,445
1,425
1,447
1,424
1,45
1,426
1,446
1,389
1,431
1,446
1,424
1,447
1,428
1,443
1,445
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,4
1,42
1,448
1,426
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,448
1,424
1,447
1,43
1,441
1,437
1,435
1,394
1,431
1,441
1,448
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,448
1,437
1,435
1,443
1,39
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,396
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,446
1,424
1,446
1,427
1,393
1,448
1,424
1,448
1,426
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,446
1,426
1,446
1,425
1,395
1,446
1,427
1,445
1,433
1,439
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,449
1,394
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,448
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,394
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,43
1,445
1,433
1,437
1,441
1,39
1,435
1,443
1,429
1,446
1,433
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,448
1,424
1,396
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,396
1,448
1,433
1,437
1,441
1,431
1,431
1,441
1,437
1,435
1,443
1,427
1,448
1,426
1,446
1,426
1,439
1,433
1,396
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,426
1,439
1,435
1,394
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,422
1,42
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,433
1,439
1,439
1,433
1,446
1,426
1,443
1,39
1,433
1,446
1,429
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,448
1,424
1,446
1,427
1,393
1,447
1,428
1,443
1,435
1,435
1,448
1,426
1,441
1,431
1,439
1,433
1,437
1,435
1,443
1,427
1,446
1,435
1,39
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,44
1,433
1,446
1,424
1,446
1,427
1,445
1,433
1,39
1,443
1,437
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,429
1,443
1,437
1,435
1,443
1,429
1,446
1,393
1,427
1,446
1,425
1,447
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,448
1,431
1,389
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,396
1,448
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,396
1,426
1,441
1,431
1,441
1,433
1,446
1,424
1,445
1,427
1,443
1,431
1,431
1,439
1,431
1,443
1,437
1,435
1,395
1,43
1,441
1,437
1,435
1,443
1,427
1,448
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,424
1,411
1,433
1,446
1,424
1,446
1,427
1,445
1,426
1,426
1,449
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,387
1,435
1,445
1,427
1,446
1,425
1,447
1,431
1,439
1,431
1,441
1,437
1,435
1,445
1,427
1,446
1,425
1,447
1,393
1,427
1,446
1,425
1,447
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,427
1,445
1,433
1,437
1,443
1,431
1,396
1,433
1,437
1,441
1,431
1,446
1,426
1,437
1,435
1,446
1,427
1,445
1,425
1,447
1,424
1,447
1,43
1,39
1,447
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,43
1,447
1,431
1,439
1,439
1,433
1,394
1,433
1,44
1,43
1,443
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,431
1,441
1,437
1,383
1,447
1,43
1,441
1,437
1,435
1,443
1,43
1,445
1,433
1,437
1,441
1,431
1,446
1,426
1,437
1,435
1,422
1,42
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,433
1,439
1,439
1,433
1,446
1,424
1,446
1,396
1,424
1,447
1,438
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,385
1,447
1,425
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,448
1,395
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,396
1,426
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,425
1,448
1,435
1,435
1,443
1,429
1,396
1,443
1,427
1,446
1,425
1,447
1,441
1,431
1,446
1,426
1,446
1,424
1,446
1,427
1,445
1,433
1,439
1,446
1,393
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,393
1,427
1,448
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,437
1,446
1,425
1,447
1,431
1,39
1,445
1,433
1,437
1,441
1,431
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,441
1,431
1,394
1,443
1,429
1,446
1,424
1,448
1,426
1,446
1,429
1,443
1,435
1,437
1,425
1,447
1,431
1,439
1,439
1,39
1,439
1,446
1,424
1,447
1,425
1,448
1,424
1,446
1,427
1,445
1,433
1,439
1,446
1,424
1,447
1,43
1,441
1,396
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,426
1,446
1,431
1,441
1,437
1,383
1,448
1,426
1,437
1,435
1,427
1,447
1,433
1,437
1,441
1,431
1,439
1,433
1,429
1,443
1,435
1,435
1,445
1,39
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,448
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,39
1,435
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,445
1,443
1,427
1,446
1,425
1,395
1,446
1,427
1,445
1,433
1,439
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,396
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,443
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,396
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,437
1,435
1,443
1,429
1,426
1,396
1,446
1,425
1,447
1,431
1,441
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,433
1,439
1,393
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,437
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,39
1,439
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,435
1,437
1,441
1,431
1,446
1,424
1,396
1,446
1,424
1,448
1,431
1,441
1,437
1,435
1,443
1,427
1,443
1,429
1,441
1,431
1,439
1,433
1,447
1,428
1,393
1,446
1,424
1,447
1,428
1,443
1,428
1,446
1,425
1,447
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,396
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,448
1,439
1,433
1,446
1,424
1,446
1,427
1,393
1,447
1,428
1,445
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,429
1,443
1,435
1,435
1,396
1,437
1,435
1,443
1,427
1,446
1,435
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,448
1,396
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,447
1,43
1,441
1,429
1,443
1,427
1,445
1,433
1,39
1,443
1,445
1,427
1,446
1,425
1,447
1,426
1,446
1,424
1,447
1,428
1,443
1,445
1,427
1,446
1,425
1,447
1,394
1,427
1,445
1,433
1,437
1,448
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,441
1,39
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,443
1,437
1,435
1,435
1,435
1,443
1,429
1,446
1,424
1,396
1,448
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,396
1,433
1,437
1,441
1,431
1,447
1,43
1,441
1,437
1,435
1,427
1,445
1,433
1,437
1,441
1,431
1,447
1,43
1,39
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,448
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,39
1,447
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,43
1,447
1,431
1,439
1,439
1,433
1,394
1,441
1,431
1,446
1,431
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,448
1,424
1,447
1,395
1,426
1,439
1,433
1,446
1,424
1,446
1,437
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,411
1,42
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,448
1,424
1,447
1,43
1,441
1,437
1,435
1,394
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,443
1,446
1,424
1,446
1,396
1,424
1,447
1,428
1,443
1,435
1,437
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,426
1,401
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,431
1,441
1,446
1,424
1,447
1,428
1,443
1,435
1,39
1,442
1,428
1,445
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,429
1,443
1,435
1,435
1,396
1,437
1,435
1,443
1,427
1,446
1,435
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,435
1,435
1,448
1,396
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,396
1,424
1,448
1,435
1,435
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,446
1,427
1,445
1,433
1,39
1,443
1,435
1,435
1,443
1,429
1,448
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,433
1,439
1,396
1,443
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,447
1,428
1,443
1,435
1,435
1,443
1,429
1,396
1,443
1,43
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,447
1,428
1,443
1,445
1,427
1,446
1,425
1,447
1,394
1,427
1,445
1,433
1,437
1,448
1,424
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,449
1,424
1,396
1,435
1,437
1,441
1,431
1,439
1,433
1,437
1,435
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,391
1,43
1,447
1,431
1,439
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,39
1,447
1,431
1,439
1,441
1,433
1,446
1,424
1,445
1,427
1,443
1,429
1,446
1,424
1,447
1,44
1,433
1,446
1,389
1,431
1,446
1,424
1,447
1,428
1,443
1,445
1,427
1,446
1,425
1,447
1,431
1,439
1,439
1,433
1,446
1,4
1,42
1,447
1,43
1,441
1,437
1,435
1,443
1,427
1,446
1,425
1,447
1,441
1,431
1,446
1,424
1,447
1,428
1,391
1,447
1,43
1,443
1,446
1,424
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,446
1,424
1,448
1,437
1,435
1,394
1,439
1,433
1,446
1,424
1,446
1,427
1,445
1,443
1,429
1,446
1,424
1,447
1,43
1,441
1,437
1,435
1,422
1,42
1,424
1,447
1,425
1,446
1,427
1,445
1,433
1,437
1,441
1,431
1,447
1,43
1,441
1,437
1,435
1,443
1,39
1,433
1,446
1,426
1,445
1,427
1,446
1,425
1,447
